customer_id,gender,age,contract_type,monthly_charges,total_charges,churn_status
8275,Male,53,One Year,75.21,2651.88,Not Churned
8276,Male,23,Two Year,97.38,4188.44,Churned
8277,Female,54,Two Year,50.46,3801.8,Churned
8278,Male,30,Two Year,61.17,1512.58,Churned
8279,Male,42,Month-to-Month,64.0,1993.05,Not Churned
8280,Female,20,Two Year,44.25,4978.42,Not Churned
8281,Male,62,One Year,85.98,3730.48,Not Churned
8282,Male,57,Month-to-Month,42.06,880.94,Not Churned
8283,Female,26,One Year,69.08,4066.12,Not Churned
8284,Male,46,One Year,52.22,4834.22,Not Churned
8285,Female,64,Month-to-Month,44.9,1355.23,Not Churned
8286,Female,67,Month-to-Month,74.21,1817.16,Not Churned
8287,Female,31,One Year,89.79,3444.53,Churned
8288,Female,25,Two Year,56.89,4181.4,Churned
8289,Female,42,Month-to-Month,46.96,2427.49,Churned
8290,Male,69,One Year,75.24,3689.74,Churned
8291,Female,34,One Year,53.62,2017.83,Churned
8292,Female,56,Month-to-Month,31.34,1384.28,Not Churned
8293,Female,68,Month-to-Month,71.85,3776.31,Not Churned
8294,Male,46,Two Year,74.96,4172.58,Churned
8295,Female,66,Month-to-Month,94.32,3413.34,Churned
8296,Female,23,Two Year,37.49,4234.81,Churned
8297,Male,56,Month-to-Month,97.61,725.93,Churned
8298,Male,54,One Year,81.77,898.14,Not Churned
8299,Male,53,One Year,64.09,2893.08,Not Churned
8300,Female,49,One Year,91.35,2941.41,Not Churned
8301,Male,42,Month-to-Month,30.85,4825.63,Not Churned
8302,Male,48,Month-to-Month,57.01,1958.72,Churned
8303,Male,44,Two Year,43.1,3435.28,Churned
8304,Female,48,Two Year,88.53,605.14,Not Churned
8305,Female,69,Two Year,91.46,4537.25,Churned
8306,Female,22,Month-to-Month,48.23,2372.63,Not Churned
8307,Male,29,Month-to-Month,33.66,1509.42,Churned
8308,Male,37,One Year,85.92,4265.51,Not Churned
8309,Male,65,One Year,63.2,4730.27,Not Churned
8310,Female,23,Month-to-Month,53.86,3442.11,Not Churned
8311,Female,63,Two Year,95.13,2360.62,Not Churned
8312,Female,49,One Year,99.12,3688.37,Not Churned
8313,Female,39,One Year,44.12,4316.51,Churned
8314,Female,33,Month-to-Month,92.89,2561.81,Not Churned
8315,Male,35,One Year,83.46,1326.44,Not Churned
8316,Female,26,One Year,73.62,3505.37,Churned
8317,Male,65,One Year,48.91,2343.76,Churned
8318,Male,56,Two Year,98.73,3490.0,Not Churned
8319,Male,67,One Year,38.37,1201.53,Not Churned
8320,Male,51,Month-to-Month,98.52,2707.53,Not Churned
8321,Female,49,Two Year,81.76,1286.97,Not Churned
8322,Female,44,Month-to-Month,75.43,1553.33,Not Churned
8323,Male,61,One Year,59.52,2956.75,Not Churned
8324,Female,19,Two Year,57.58,1468.84,Not Churned
8325,Female,32,One Year,39.27,3311.64,Not Churned
8326,Male,18,Two Year,90.0,4717.77,Churned
8327,Male,18,Two Year,39.21,1508.42,Churned
8328,Female,28,Two Year,95.86,4893.51,Churned
8329,Female,18,One Year,50.48,2398.95,Churned
8330,Male,33,Month-to-Month,99.86,3135.18,Not Churned
8331,Male,51,Two Year,53.77,3643.57,Churned
8332,Male,38,One Year,53.88,3981.36,Churned
8333,Male,56,Month-to-Month,44.5,4861.02,Not Churned
8334,Female,69,One Year,50.9,4380.05,Not Churned
8335,Female,46,One Year,37.11,1487.44,Churned
8336,Female,41,One Year,37.27,2218.38,Not Churned
8337,Male,70,Month-to-Month,49.38,1347.74,Churned
8338,Male,66,Two Year,81.24,527.55,Churned
8339,Female,54,Two Year,63.32,2900.31,Churned
8340,Male,62,Month-to-Month,67.72,4339.91,Not Churned
8341,Male,70,Two Year,94.95,1284.45,Churned
8342,Male,26,Two Year,88.15,3209.61,Churned
8343,Male,38,Month-to-Month,35.73,3061.41,Not Churned
8344,Male,55,Two Year,33.82,2374.97,Churned
8345,Male,60,Month-to-Month,62.13,3428.47,Churned
8346,Female,42,Month-to-Month,33.36,4334.51,Not Churned
8347,Male,40,One Year,48.32,2982.66,Not Churned
8348,Male,50,Two Year,68.18,4058.94,Churned
8349,Female,62,Two Year,85.09,2848.45,Not Churned
8350,Female,21,Two Year,57.32,1929.02,Not Churned
8351,Male,42,Two Year,58.27,4379.22,Not Churned
8352,Female,20,Two Year,45.99,1615.23,Churned
8353,Female,23,One Year,43.52,2612.56,Churned
8354,Male,41,Two Year,64.59,3507.81,Churned
8355,Female,25,Two Year,94.35,1595.6,Churned
8356,Male,68,Month-to-Month,95.31,4331.11,Not Churned
8357,Male,32,Month-to-Month,89.42,3552.34,Churned
8358,Male,56,Two Year,48.92,1638.27,Not Churned
8359,Male,47,Two Year,69.29,1472.3,Not Churned
8360,Female,51,Month-to-Month,32.23,2850.12,Churned
8361,Female,56,Two Year,44.14,2130.75,Churned
8362,Female,26,One Year,66.74,560.12,Churned
8363,Male,45,Month-to-Month,85.58,2996.23,Churned
8364,Female,69,One Year,56.45,4775.4,Churned
8365,Female,58,One Year,56.52,514.5,Churned
8366,Male,49,Month-to-Month,60.33,2006.68,Churned
8367,Female,49,One Year,95.17,1931.66,Churned
8368,Female,55,One Year,76.13,1848.41,Not Churned
8369,Male,55,One Year,78.41,4005.75,Not Churned
8370,Female,25,One Year,31.33,4027.13,Not Churned
8371,Male,33,Two Year,64.57,653.33,Not Churned
8372,Female,52,Two Year,39.57,3563.17,Not Churned
8373,Male,61,Two Year,97.62,4460.4,Churned
8374,Female,29,One Year,82.92,2807.84,Churned
8375,Female,57,Two Year,64.31,3228.66,Not Churned
8376,Female,57,Month-to-Month,56.91,797.85,Churned
8377,Female,62,One Year,85.82,3319.28,Churned
8378,Female,60,Month-to-Month,46.13,4280.74,Not Churned
8379,Male,55,Month-to-Month,76.79,632.37,Churned
8380,Female,26,One Year,62.87,4366.52,Churned
8381,Female,49,Two Year,55.76,3881.81,Not Churned
8382,Male,54,One Year,80.45,2159.09,Not Churned
8383,Female,39,Two Year,94.09,3830.11,Not Churned
8384,Female,38,One Year,91.84,1524.05,Churned
8385,Male,35,Two Year,91.53,3911.77,Not Churned
8386,Male,36,Month-to-Month,46.95,2620.7,Churned
8387,Male,38,Month-to-Month,47.59,3776.14,Not Churned
8388,Female,30,Month-to-Month,35.81,3935.31,Churned
8389,Female,30,One Year,60.08,1214.77,Churned
8390,Male,55,Month-to-Month,63.21,2179.66,Churned
8391,Male,63,One Year,73.09,669.11,Churned
8392,Male,69,Month-to-Month,88.65,2809.32,Not Churned
8393,Female,29,Two Year,83.55,1053.22,Not Churned
8394,Male,56,Two Year,74.13,1376.92,Not Churned
8395,Female,48,Month-to-Month,99.19,2916.34,Not Churned
8396,Male,40,Month-to-Month,48.92,1631.09,Not Churned
8397,Female,52,Two Year,35.17,1484.98,Churned
8398,Male,35,Two Year,61.62,3178.05,Not Churned
8399,Male,54,Month-to-Month,68.67,3012.16,Not Churned
8400,Male,45,One Year,54.84,2127.6,Churned
8401,Male,19,Two Year,54.92,4372.55,Churned
8402,Female,24,Month-to-Month,84.13,3135.55,Churned
8403,Male,36,One Year,63.85,672.51,Churned
8404,Male,67,Month-to-Month,39.31,4751.99,Not Churned
8405,Female,27,One Year,93.41,4921.32,Not Churned
8406,Female,53,One Year,85.41,3139.26,Not Churned
8407,Male,40,Two Year,52.96,1912.54,Not Churned
8408,Male,31,Two Year,92.57,3750.0,Not Churned
8409,Female,21,One Year,49.59,4715.22,Not Churned
8410,Female,60,One Year,73.41,3608.98,Churned
8411,Female,25,Month-to-Month,88.47,2558.47,Not Churned
8412,Male,33,Month-to-Month,86.22,1334.78,Churned
8413,Female,41,Month-to-Month,79.85,3224.92,Not Churned
8414,Male,66,One Year,88.98,3619.0,Churned
8415,Female,42,Two Year,50.76,788.59,Churned
8416,Male,52,Two Year,95.08,3773.48,Churned
8417,Male,59,Two Year,71.16,3301.11,Churned
8418,Male,68,Two Year,58.03,1871.88,Not Churned
8419,Female,67,One Year,98.77,2788.71,Not Churned
8420,Female,68,Month-to-Month,64.39,2052.48,Churned
8421,Female,20,One Year,39.63,4653.12,Not Churned
8422,Female,36,One Year,64.0,2575.11,Not Churned
8423,Male,69,Two Year,53.9,3989.41,Churned
8424,Female,51,One Year,48.94,3055.37,Churned
8425,Male,41,Month-to-Month,69.02,2838.45,Not Churned
8426,Male,47,Month-to-Month,30.84,3932.84,Not Churned
8427,Female,26,Two Year,38.93,1913.91,Churned
8428,Female,62,Month-to-Month,50.32,4817.79,Churned
8429,Male,33,One Year,78.5,1377.44,Churned
8430,Male,50,Two Year,39.02,837.53,Not Churned
8431,Male,67,Month-to-Month,86.44,2458.79,Not Churned
8432,Male,53,One Year,95.89,2242.29,Not Churned
8433,Female,22,Two Year,71.97,3717.88,Churned
8434,Female,50,One Year,95.79,4912.25,Churned
8435,Male,70,Two Year,61.76,3090.92,Churned
8436,Male,56,Two Year,56.55,4919.66,Churned
8437,Female,52,One Year,81.79,4621.77,Churned
8438,Male,35,One Year,30.92,3262.81,Churned
8439,Female,35,Month-to-Month,31.23,4678.18,Churned
8440,Male,69,One Year,53.08,3297.06,Not Churned
8441,Female,26,Two Year,45.52,3954.77,Churned
8442,Male,38,One Year,76.61,2234.31,Churned
8443,Male,47,Month-to-Month,61.33,1061.89,Not Churned
8444,Male,24,Two Year,33.48,3916.77,Not Churned
8445,Male,52,Month-to-Month,90.55,3145.32,Churned
8446,Female,67,Month-to-Month,96.43,1815.02,Churned
8447,Female,32,Two Year,67.54,950.17,Churned
8448,Male,43,Two Year,46.76,1754.72,Churned
8449,Female,19,Two Year,47.09,1320.13,Churned
8450,Male,42,Two Year,95.17,771.55,Not Churned
8451,Female,40,Month-to-Month,64.73,4290.6,Churned
8452,Female,63,Two Year,68.43,3073.42,Not Churned
8453,Male,60,Month-to-Month,90.93,501.41,Churned
8454,Female,67,Month-to-Month,39.61,1962.69,Not Churned
8455,Male,65,One Year,42.89,1939.92,Not Churned
8456,Female,42,Month-to-Month,41.97,4951.0,Churned
8457,Male,46,Two Year,83.8,921.72,Not Churned
8458,Male,48,Month-to-Month,88.87,2471.11,Not Churned
8459,Female,62,Month-to-Month,78.38,2688.51,Churned
8460,Female,22,One Year,88.72,4845.09,Churned
8461,Male,59,Month-to-Month,35.02,1283.5,Not Churned
8462,Female,64,Two Year,31.72,807.38,Not Churned
8463,Male,53,Two Year,32.51,3043.93,Churned
8464,Female,45,Two Year,63.94,2630.74,Churned
8465,Female,47,Month-to-Month,81.15,2415.6,Not Churned
8466,Male,49,Month-to-Month,59.73,925.67,Churned
8467,Female,32,One Year,67.5,2406.2,Not Churned
8468,Male,28,Two Year,40.26,993.97,Not Churned
8469,Female,43,One Year,79.75,2940.37,Churned
8470,Female,59,Month-to-Month,38.4,2436.81,Not Churned
8471,Male,54,One Year,93.19,1143.4,Churned
8472,Female,38,Month-to-Month,58.46,2653.8,Not Churned
8473,Male,60,Two Year,85.04,3578.39,Not Churned
8474,Male,41,Two Year,51.08,4868.54,Not Churned
8475,Male,46,Two Year,92.13,4993.56,Not Churned
8476,Female,35,One Year,64.92,4522.25,Churned
8477,Female,40,Two Year,36.02,1289.47,Churned
8478,Female,46,Two Year,79.54,3698.0,Churned
8479,Male,45,Two Year,98.12,3436.25,Churned
8480,Female,29,One Year,72.15,3665.5,Not Churned
8481,Male,24,Two Year,94.63,2109.35,Not Churned
8482,Male,57,Two Year,79.15,4941.97,Not Churned
8483,Male,33,Month-to-Month,46.27,519.77,Not Churned
8484,Male,32,Month-to-Month,78.08,825.66,Not Churned
8485,Male,63,Month-to-Month,58.6,1896.14,Churned
8486,Male,44,Two Year,78.94,3119.61,Churned
8487,Male,40,Two Year,57.16,2861.49,Not Churned
8488,Male,68,Month-to-Month,65.1,4733.64,Not Churned
8489,Female,41,Month-to-Month,34.89,3083.9,Churned
8490,Female,53,Two Year,76.01,4868.8,Not Churned
8491,Female,20,One Year,82.66,2768.4,Churned
8492,Male,21,Two Year,31.45,1810.21,Not Churned
8493,Male,55,Month-to-Month,37.24,3189.59,Churned
8494,Male,30,Month-to-Month,94.97,1270.02,Churned
8495,Male,44,One Year,84.09,2273.18,Churned
8496,Male,61,Month-to-Month,78.33,2022.58,Not Churned
8497,Female,43,One Year,36.88,2117.04,Not Churned
8498,Female,21,Two Year,60.35,1873.18,Churned
8499,Male,47,Two Year,47.65,4310.77,Not Churned
8500,Female,70,One Year,43.3,2076.17,Churned
8501,Female,54,Month-to-Month,54.79,1007.54,Not Churned
8502,Male,53,Two Year,48.9,912.81,Churned
8503,Female,63,Month-to-Month,36.43,1866.94,Churned
8504,Male,57,Two Year,49.8,816.89,Not Churned
8505,Male,30,Month-to-Month,92.93,3197.87,Not Churned
8506,Male,46,Month-to-Month,41.18,4991.4,Churned
8507,Male,50,Two Year,67.51,3742.82,Churned
8508,Male,48,Month-to-Month,87.2,4430.27,Not Churned
8509,Female,64,Month-to-Month,50.51,4637.25,Churned
8510,Male,62,Month-to-Month,41.26,4937.61,Churned
8511,Male,42,Two Year,34.06,1493.09,Not Churned
8512,Female,56,One Year,80.98,1426.88,Not Churned
8513,Male,54,One Year,37.01,4270.65,Not Churned
8514,Male,54,One Year,63.89,4003.76,Churned
8515,Female,55,One Year,79.17,4513.83,Not Churned
8516,Female,53,One Year,53.7,1782.43,Churned
8517,Female,62,Month-to-Month,87.46,2005.43,Not Churned
8518,Male,25,One Year,66.11,2325.34,Churned
8519,Female,48,Month-to-Month,39.01,3371.15,Churned
8520,Female,61,Two Year,49.43,3389.45,Churned
8521,Female,62,Month-to-Month,54.78,2148.31,Not Churned
8522,Male,32,One Year,99.75,3673.94,Churned
8523,Female,31,Two Year,48.2,1736.7,Not Churned
8524,Female,38,Month-to-Month,68.39,2319.37,Not Churned
8525,Male,45,One Year,89.49,833.01,Not Churned
8526,Male,36,Two Year,39.4,1738.41,Not Churned
8527,Female,45,One Year,32.48,1526.45,Churned
8528,Female,39,One Year,75.41,2835.9,Not Churned
8529,Female,41,Two Year,71.79,646.37,Not Churned
8530,Female,24,One Year,99.8,980.65,Churned
8531,Male,46,One Year,90.22,1593.47,Churned
8532,Male,29,Two Year,91.27,2378.99,Not Churned
8533,Male,29,Month-to-Month,60.06,4554.91,Churned
8534,Male,70,Month-to-Month,37.43,2192.69,Churned
8535,Male,68,Month-to-Month,98.64,2520.21,Churned
8536,Female,44,One Year,44.42,1243.72,Not Churned
8537,Female,48,Month-to-Month,79.51,673.44,Not Churned
8538,Female,66,Two Year,94.9,2798.11,Churned
8539,Female,58,Two Year,36.23,1168.26,Churned
8540,Male,55,Two Year,41.39,4561.73,Not Churned
8541,Male,52,One Year,42.21,616.54,Not Churned
8542,Male,42,Two Year,91.04,3082.31,Not Churned
8543,Female,36,One Year,87.13,2817.42,Not Churned
8544,Female,23,Month-to-Month,30.78,3202.05,Churned
8545,Female,46,Month-to-Month,65.97,3889.4,Not Churned
8546,Male,42,Month-to-Month,52.8,3979.89,Churned
8547,Female,65,One Year,70.36,675.58,Not Churned
8548,Male,58,One Year,30.3,3130.2,Not Churned
8549,Female,28,One Year,35.54,2858.57,Churned
8550,Female,66,Month-to-Month,49.2,538.23,Churned
8551,Female,67,One Year,92.18,4147.05,Not Churned
8552,Male,50,Month-to-Month,58.98,2145.92,Not Churned
8553,Female,30,One Year,74.28,1635.54,Not Churned
8554,Male,54,Two Year,62.26,2367.74,Churned
8555,Female,56,One Year,66.33,1245.53,Not Churned
8556,Male,53,Month-to-Month,63.62,1252.35,Not Churned
8557,Female,65,Two Year,79.95,3361.31,Churned
8558,Male,29,Two Year,53.49,4908.35,Not Churned
8559,Male,37,One Year,88.2,1898.49,Churned
8560,Female,64,Two Year,61.56,3083.12,Not Churned
8561,Male,41,One Year,70.07,3655.77,Not Churned
8562,Female,23,One Year,63.14,1821.88,Churned
8563,Male,43,Two Year,34.57,1107.75,Not Churned
8564,Female,54,Month-to-Month,41.32,3871.86,Not Churned
8565,Male,67,One Year,37.08,3077.08,Churned
8566,Female,69,One Year,72.33,4957.9,Churned
8567,Female,43,Two Year,60.06,1049.39,Churned
8568,Male,41,Month-to-Month,93.03,895.84,Churned
8569,Male,40,Two Year,81.39,3880.98,Churned
8570,Female,66,One Year,68.57,4085.75,Churned
8571,Female,43,Two Year,67.98,4808.49,Churned
8572,Female,27,One Year,33.65,4787.36,Churned
8573,Female,25,Month-to-Month,32.93,3703.49,Churned
8574,Male,32,Month-to-Month,58.13,3589.37,Not Churned
8575,Female,69,One Year,72.64,4224.71,Churned
8576,Female,65,One Year,94.42,957.15,Churned
8577,Female,38,One Year,51.98,1485.19,Churned
8578,Male,27,One Year,97.92,2160.37,Not Churned
8579,Male,63,Month-to-Month,98.11,2699.39,Not Churned
8580,Female,49,One Year,81.17,1470.13,Not Churned
8581,Female,24,One Year,71.79,1537.7,Not Churned
8582,Female,54,Month-to-Month,73.63,2708.96,Churned
8583,Female,35,Month-to-Month,73.39,1474.69,Not Churned
8584,Male,25,Two Year,37.23,2286.55,Churned
8585,Male,63,Two Year,82.18,1371.82,Not Churned
8586,Male,54,Month-to-Month,63.47,664.8,Churned
8587,Male,58,Two Year,48.43,994.11,Churned
8588,Female,37,One Year,52.48,1743.87,Churned
8589,Female,62,One Year,68.96,1046.69,Churned
8590,Female,53,Two Year,44.48,3202.44,Not Churned
8591,Male,37,Two Year,48.86,3080.25,Churned
8592,Male,45,One Year,35.07,3142.64,Churned
8593,Female,39,One Year,91.36,2484.17,Churned
8594,Male,22,Month-to-Month,49.78,4274.26,Not Churned
8595,Male,21,Two Year,96.72,1667.62,Churned
8596,Male,23,Month-to-Month,33.93,3149.1,Not Churned
8597,Male,22,Two Year,89.87,3684.48,Not Churned
8598,Female,62,Two Year,91.6,4148.7,Not Churned
8599,Male,29,Two Year,56.99,913.93,Not Churned
8600,Male,28,One Year,58.3,4912.85,Not Churned
8601,Male,65,Two Year,69.82,2612.01,Churned
8602,Female,70,One Year,64.57,2445.77,Churned
8603,Male,52,One Year,30.81,2211.97,Churned
8604,Male,49,One Year,63.38,2730.8,Churned
8605,Male,60,Month-to-Month,47.36,4971.59,Churned
8606,Female,63,One Year,84.46,2280.9,Not Churned
8607,Male,19,One Year,52.39,3875.97,Not Churned
8608,Male,22,One Year,48.78,2570.18,Churned
8609,Male,58,Month-to-Month,43.31,4012.27,Not Churned
8610,Female,43,Two Year,54.66,3711.42,Not Churned
8611,Female,49,Two Year,51.33,4236.96,Not Churned
8612,Female,18,Two Year,58.56,2049.09,Not Churned
8613,Male,62,One Year,41.17,4557.98,Churned
8614,Male,56,Two Year,53.91,3051.26,Not Churned
8615,Female,68,Two Year,55.56,1970.34,Not Churned
8616,Female,35,One Year,71.86,3969.68,Churned
8617,Male,22,Month-to-Month,44.63,2555.53,Churned
8618,Female,45,Two Year,38.16,3528.69,Not Churned
8619,Female,26,Two Year,56.14,4302.03,Not Churned
8620,Male,33,One Year,32.15,4091.12,Churned
8621,Female,22,Two Year,69.68,2962.47,Not Churned
8622,Male,62,Two Year,47.09,3834.47,Churned
8623,Male,52,One Year,30.05,1745.51,Churned
8624,Female,38,One Year,53.96,4142.06,Not Churned
8625,Male,61,One Year,43.95,2263.3,Not Churned
8626,Male,48,Month-to-Month,35.06,1394.71,Churned
8627,Female,48,One Year,31.83,2949.88,Churned
8628,Female,40,One Year,94.77,4734.26,Not Churned
8629,Male,30,One Year,46.88,2288.65,Churned
8630,Male,22,One Year,55.47,4433.83,Churned
8631,Female,43,Month-to-Month,47.37,3638.85,Not Churned
8632,Male,28,One Year,97.79,1852.12,Churned
8633,Female,36,Month-to-Month,86.78,1200.49,Churned
8634,Male,23,One Year,81.43,2218.97,Churned
8635,Female,41,Month-to-Month,41.48,4603.82,Not Churned
8636,Female,63,One Year,59.59,4763.35,Churned
8637,Female,34,One Year,33.88,4815.97,Churned
8638,Male,30,Month-to-Month,86.86,1685.63,Churned
8639,Female,37,One Year,68.27,4372.65,Churned
8640,Female,20,One Year,79.42,1757.69,Not Churned
8641,Male,31,One Year,75.7,3966.08,Not Churned
8642,Female,35,Month-to-Month,37.0,4962.25,Not Churned
8643,Male,23,One Year,43.9,2278.14,Churned
8644,Female,52,One Year,49.84,4184.13,Not Churned
8645,Female,53,Month-to-Month,72.79,1283.73,Not Churned
8646,Female,64,Month-to-Month,93.15,3224.07,Not Churned
8647,Male,59,Two Year,53.5,1427.26,Not Churned
8648,Female,63,Two Year,43.01,4701.34,Not Churned
8649,Female,20,Month-to-Month,54.3,3111.78,Not Churned
8650,Female,18,Month-to-Month,67.37,645.16,Churned
8651,Male,34,Month-to-Month,97.6,4605.15,Not Churned
8652,Male,32,Month-to-Month,45.7,1566.58,Churned
8653,Male,67,One Year,61.27,3244.55,Not Churned
8654,Female,55,One Year,51.79,1184.52,Not Churned
8655,Male,48,Two Year,58.62,4182.89,Churned
8656,Female,24,Two Year,76.64,2732.6,Churned
8657,Male,57,One Year,32.43,4691.75,Not Churned
8658,Male,65,Month-to-Month,92.37,4357.99,Churned
8659,Male,52,Two Year,36.72,4274.6,Churned
8660,Female,66,Two Year,42.83,4340.54,Not Churned
8661,Female,54,Month-to-Month,83.35,2328.69,Churned
8662,Male,36,Two Year,61.18,4090.2,Not Churned
8663,Female,34,One Year,45.95,4608.45,Not Churned
8664,Female,32,Two Year,62.39,2540.23,Not Churned
8665,Male,59,Two Year,36.16,3700.99,Not Churned
8666,Female,50,Month-to-Month,72.93,511.88,Churned
8667,Female,25,One Year,77.5,2289.58,Not Churned
8668,Female,43,Two Year,62.84,3032.91,Not Churned
8669,Male,46,Month-to-Month,64.66,2480.21,Not Churned
8670,Male,50,Two Year,95.65,4683.9,Not Churned
8671,Female,20,Month-to-Month,50.61,2195.81,Not Churned
8672,Female,52,Month-to-Month,71.94,1368.26,Not Churned
8673,Male,70,Month-to-Month,82.4,3195.28,Not Churned
8674,Male,26,Two Year,97.65,3680.62,Churned
8675,Female,67,Month-to-Month,35.74,4771.53,Churned
8676,Male,68,Two Year,69.62,2567.07,Churned
8677,Female,30,One Year,94.35,1425.8,Not Churned
8678,Male,66,Month-to-Month,80.38,2652.62,Not Churned
8679,Female,69,Two Year,77.13,888.2,Churned
8680,Male,52,One Year,77.72,3004.5,Not Churned
8681,Female,48,One Year,89.37,2138.13,Not Churned
8682,Male,31,Two Year,88.97,2141.44,Not Churned
8683,Female,68,Two Year,94.32,2562.04,Churned
8684,Male,47,Month-to-Month,77.84,1126.17,Not Churned
8685,Female,34,Two Year,86.63,2662.03,Churned
8686,Male,53,Month-to-Month,96.41,2550.59,Not Churned
8687,Male,42,Two Year,70.99,4184.49,Not Churned
8688,Male,33,Two Year,56.42,1412.23,Not Churned
8689,Male,59,One Year,71.36,1070.28,Not Churned
8690,Female,32,Two Year,40.41,1838.75,Churned
8691,Female,25,Two Year,98.82,3966.85,Churned
8692,Female,44,Month-to-Month,86.53,1618.23,Not Churned
8693,Female,18,Month-to-Month,33.37,1780.8,Not Churned
